Order ID,Customer Name,Company,Order Region,Order State,Order City,Category Name,Department Name,Product Name,Order Item Quantity,Order Item Discount,Product Price,Order Item Total,Sales,order date (DateOrders),delivery date (Date),Days for shipment (scheduled),Days for shipping (real),Shipping Mode,Delivery Status,Late_delivery_risk
IND-103951,Amit Mehta,Tata Electronics,Central,Delhi,New Delhi,Groceries,Dairy,Cheese 200g,6,0.25,512.65,2306.92,2306.92,2024-05-11,2024-05-19,8,8,Standard,Out for Delivery,0
IND-103952,Asha Singh,Flipkart,South,Delhi,New Delhi,Books,Fiction,Novel A,14,0.15,1491.65,17750.64,17750.64,2024-01-24,2024-02-01,7,8,Overnight,Delayed,1
IND-103953,Suresh Mehta,Amazon India,West,Kerala,Kochi,Home Appliances,Large Appliances,Washing Machine 7kg,3,0.25,16710.82,37599.35,37599.35,2024-10-31,2024-11-01,1,1,Express,Delivered,0
IND-103954,Ravi Reddy,Marico Ltd.,South,Madhya Pradesh,Gwalior,Groceries,Staples,Wheat Flour 10kg,6,0.2,4556.57,21871.54,21871.54,2024-11-16,2024-11-20,3,4,Overnight,Delivered,1
IND-103955,Raj Iyer,Spencers,West,Delhi,New Delhi,FMCG,Snacks,Biscuits Pack,9,0.2,2430.72,17501.18,17501.18,2025-01-30,2025-02-05,6,6,Standard,Delivered,0
IND-103956,Divya Patel,Infosys Ltd.,Central,Karnataka,Hubballi,Apparel,Kids,Kids T-Shirt,12,0.2,2661.32,25548.67,25548.67,2024-11-11,2024-11-20,9,9,Express,In Transit,0
IND-103957,Ravi Bose,Mahindra & Mahindra,North,Rajasthan,Udaipur,Groceries,Staples,Rice 5kg,5,0.1,1223.99,5507.95,5507.95,2024-02-25,2024-02-28,2,3,Express,Delayed,1
IND-103958,Pooja Kumar,Godrej Consumer,East,Delhi,New Delhi,FMCG,Beverages,Coffee Jar 200g,13,0.0,2751.97,35775.61,35775.61,2024-01-10,2024-01-12,2,2,Express,In Transit,0
IND-103959,Ravi Bose,Wipro Ltd.,North,Maharashtra,Nashik,Apparel,Women,Kurta,9,0.05,623.44,5330.41,5330.41,2025-02-05,2025-02-12,6,7,Same Day,Delivered,1
IND-103960,Sneha Joshi,BigBasket,North,Karnataka,Mangalore,FMCG,Beverages,Tea Pack 1kg,14,0.1,1726.54,21754.4,21754.4,2025-04-16,2025-04-26,8,10,Overnight,Delayed,1
IND-103961,Vikram Gupta,Mahindra & Mahindra,West,Madhya Pradesh,Bhopal,Furniture,Living Room,Coffee Table,5,0.15,47638.74,202464.64,202464.64,2024-07-27,2024-08-03,3,7,Two Day,Delayed,1
IND-103962,Pooja Patel,Aditya Birla Fashion,North,West Bengal,Kolkata,Home Appliances,Kitchen Appliances,Electric Kettle,11,0.0,11621.04,127831.44,127831.44,2025-06-13,2025-06-21,7,8,Standard,Delivered,1
IND-103963,Vivek Kumar,Hindustan Unilever,South,Delhi,New Delhi,Furniture,Bedroom,Queen Bed,1,0.25,32584.22,24438.17,24438.17,2024-07-01,2024-07-09,9,8,Overnight,In Transit,0
IND-103964,Neha Iyer,BigBasket,West,Maharashtra,Nashik,Apparel,Kids,Kids T-Shirt,20,0.2,1442.82,23085.12,23085.12,2025-07-11,2025-07-17,7,6,Express,Delivered,0
IND-103965,Divya Joshi,Reliance Retail,West,Rajasthan,Udaipur,Groceries,Dairy,Milk Powder 1kg,11,0.1,2265.91,22432.51,22432.51,2025-10-24,2025-11-02,10,9,Two Day,In Transit,0
IND-103966,Pooja Kumar,Mahindra & Mahindra,West,Kerala,Thiruvananthapuram,Kitchen,Storage,Glass Jar 1L,16,0.2,4069.75,52092.8,52092.8,2025-05-14,2025-05-27,6,13,Overnight,Delayed,1
IND-103967,Divya Gupta,Spencers,West,Telangana,Nizamabad,Home Appliances,Large Appliances,Washing Machine 7kg,20,0.0,16347.81,326956.2,326956.2,2024-01-20,2024-01-27,6,7,Standard,Delivered,1
IND-103968,Neha Bose,BigBasket,South,Kerala,Kozhikode,Furniture,Living Room,Sofa 3-seater,18,0.0,34527.25,621490.5,621490.5,2024-02-04,2024-02-13,7,9,Overnight,Delivered,1
IND-103969,Karan Gupta,Hindustan Unilever,North,Delhi,New Delhi,Apparel,Kids,Kids Shorts,20,0.15,2696.63,45842.71,45842.71,2025-02-19,2025-02-24,6,5,Two Day,Out for Delivery,0
IND-103970,Sneha Sharma,Infosys Ltd.,South,Delhi,New Delhi,FMCG,Snacks,Potato Chips 150g,13,0.2,2822.9,29358.16,29358.16,2025-09-13,2025-09-21,7,8,Two Day,Delayed,1
IND-103971,Ravi Kumar,Marico Ltd.,Central,Madhya Pradesh,Indore,Apparel,Women,Saree,12,0.05,290.6,3312.84,3312.84,2024-05-04,2024-05-08,5,4,Express,Delivered,0
IND-103972,Vivek Reddy,ITC Limited,Central,West Bengal,Howrah,Electronics,Mobiles,Smartphone Model C,4,0.25,72665.23,217995.69,217995.69,2025-03-04,2025-03-10,7,6,Same Day,Delivered,0
IND-103973,Amit Mehta,Spencers,West,Kerala,Kozhikode,Beauty & Personal Care,Skincare,Face Cream 50ml,5,0.2,1113.67,4454.68,4454.68,2025-11-11,2025-11-19,6,8,Express,Delayed,1
IND-103974,Anjali Reddy,Dmart,North,Madhya Pradesh,Gwalior,Home Appliances,Large Appliances,Refrigerator 260L,15,0.0,40492.78,607391.7,607391.7,2025-01-29,2025-02-06,7,8,Overnight,Delayed,1
IND-103975,Ravi Reddy,Wipro Ltd.,East,Madhya Pradesh,Indore,Books,Education,Math Textbook,16,0.1,2348.32,33815.81,33815.81,2025-10-19,2025-10-20,1,1,Standard,Out for Delivery,0
IND-103976,Raj Bose,ITC Limited,Central,Rajasthan,Jaipur,Apparel,Women,Kurta,9,0.25,2835.13,19137.13,19137.13,2025-01-16,2025-01-29,8,13,Express,Delivered,1
IND-103977,Divya Reddy,Mahindra & Mahindra,South,Karnataka,Bengaluru,Books,Fiction,Novel A,9,0.15,2289.88,17517.58,17517.58,2024-04-11,2024-04-21,1,10,Overnight,Delayed,1
IND-103978,Divya Nambiar,ITC Limited,North,Madhya Pradesh,Indore,Electronics,TV & Audio,Soundbar 2.1,16,0.0,7926.57,126825.12,126825.12,2024-10-02,2024-10-06,3,4,Express,Delivered,1
IND-103979,Amit Kapoor,Reliance Retail,Central,Telangana,Hyderabad,Kitchen,Cookware,Non-stick Pan,4,0.05,157.14,597.13,597.13,2024-12-31,2025-01-09,8,9,Standard,Delayed,1
IND-103980,Karan Joshi,Dmart,South,Tamil Nadu,Madurai,Automotive,Spare Parts,Oil Filter,1,0.2,12004.55,9603.64,9603.64,2024-06-21,2024-06-22,2,1,Overnight,Delivered,0
IND-103981,Pooja Sharma,Reliance Retail,North,Delhi,New Delhi,Automotive,Spare Parts,Car Brake Pad,11,0.1,11327.56,112142.84,112142.84,2024-11-01,2024-11-02,1,1,Two Day,Out for Delivery,0
IND-103982,Asha Iyer,BigBasket,North,Madhya Pradesh,Gwalior,Groceries,Dairy,Milk Powder 1kg,20,0.1,4801.73,86431.14,86431.14,2025-04-15,2025-04-25,9,10,Two Day,Delivered,1
IND-103983,Sneha Patel,Infosys Ltd.,North,Rajasthan,Jaipur,Groceries,Dairy,Cheese 200g,6,0.0,4092.49,24554.94,24554.94,2024-09-19,2024-09-28,7,9,Standard,Delivered,1
IND-103984,Divya Bose,Godrej Consumer,West,Tamil Nadu,Tiruchirappalli,Groceries,Dairy,Milk Powder 1kg,14,0.0,2205.6,30878.4,30878.4,2024-04-15,2024-04-19,5,4,Standard,In Transit,0
IND-103985,Vivek Singh,BigBasket,Central,Karnataka,Mysuru,Apparel,Kids,Kids T-Shirt,4,0.0,2102.91,8411.64,8411.64,2025-02-23,2025-03-04,7,9,Standard,Delivered,1
IND-103986,Amit Sharma,Amazon India,Central,Tamil Nadu,Tiruchirappalli,Beauty & Personal Care,Haircare,Conditioner 200ml,6,0.05,2220.32,12655.82,12655.82,2024-01-01,2024-01-13,7,12,Standard,Delayed,1
IND-103987,Sneha Patel,Aditya Birla Fashion,South,Tamil Nadu,Madurai,Kitchen,Storage,Glass Jar 1L,1,0.15,3338.83,2838.01,2838.01,2025-05-10,2025-05-19,7,9,Standard,Delivered,1
IND-103988,Karan Patel,Spencers,East,Delhi,New Delhi,Books,Fiction,Novel A,17,0.2,2598.21,35335.66,35335.66,2025-03-30,2025-03-31,1,1,Same Day,In Transit,0
IND-103989,Pooja Singh,Wipro Ltd.,South,Tamil Nadu,Chennai,Automotive,Accessories,Floor Mat,3,0.0,8863.09,26589.27,26589.27,2025-09-27,2025-10-04,7,7,Same Day,Out for Delivery,0
IND-103990,Priya Sharma,Infosys Ltd.,East,Karnataka,Hubballi,Automotive,Spare Parts,Oil Filter,18,0.05,11714.09,200310.94,200310.94,2025-02-03,2025-02-10,7,7,Overnight,Delivered,0
IND-103991,Karan Reddy,Hindustan Unilever,North,Maharashtra,Pune,Kitchen,Storage,Plastic Container 3pc,15,0.25,616.92,6940.35,6940.35,2024-06-26,2024-07-09,5,13,Standard,Delivered,1
IND-103992,Divya Patel,Infosys Ltd.,West,Madhya Pradesh,Bhopal,Furniture,Bedroom,Queen Bed,14,0.1,44285.61,557998.69,557998.69,2024-01-03,2024-01-05,1,2,Express,Delivered,1
IND-103993,Raj Mehta,Flipkart,South,Delhi,New Delhi,Furniture,Bedroom,Wardrobe,14,0.05,55241.01,734705.43,734705.43,2025-07-24,2025-08-10,8,17,Standard,Delayed,1
IND-103994,Sneha Gupta,Wipro Ltd.,East,Maharashtra,Nashik,Books,Education,Science Workbook,20,0.15,892.24,15168.08,15168.08,2024-10-02,2024-10-11,7,9,Same Day,Delivered,1
IND-103995,Pooja Singh,Mahindra & Mahindra,South,West Bengal,Siliguri,Kitchen,Cookware,Non-stick Pan,10,0.0,3527.96,35279.6,35279.6,2024-12-20,2024-12-31,10,11,Standard,Delayed,1
IND-103996,Priya Iyer,Infosys Ltd.,West,Delhi,New Delhi,Automotive,Accessories,Car Seat Cover,5,0.1,13147.56,59164.02,59164.02,2024-09-02,2024-09-12,3,10,Standard,Delayed,1
IND-103997,Neha Kumar,Godrej Consumer,North,Delhi,New Delhi,Electronics,Computers,Laptop Model X,20,0.05,76746.77,1458188.63,1458188.63,2025-01-19,2025-01-30,6,11,Two Day,Delayed,1
IND-103998,Suresh Reddy,Tata Electronics,West,Madhya Pradesh,Gwalior,Books,Education,Science Workbook,7,0.2,1896.39,10619.78,10619.78,2023-12-17,2023-12-18,1,1,Same Day,Delivered,0
IND-103999,Anjali Kumar,Marico Ltd.,South,Rajasthan,Jaipur,Kitchen,Storage,Plastic Container 3pc,7,0.1,4994.8,31467.24,31467.24,2024-11-29,2024-12-03,2,4,Same Day,Delayed,1
IND-104000,Asha Patel,Infosys Ltd.,Central,Madhya Pradesh,Indore,Electronics,TV & Audio,Soundbar 2.1,19,0.05,29098.71,525231.72,525231.72,2024-02-24,2024-02-26,3,2,Same Day,In Transit,0
IND-104001,Divya Mehta,ITC Limited,West,Gujarat,Vadodara,Furniture,Living Room,Coffee Table,3,0.15,37632.49,95962.85,95962.85,2024-03-06,2024-03-14,7,8,Express,Delivered,1
IND-104002,Vivek Nambiar,Tata Electronics,North,Karnataka,Bengaluru,Electronics,Mobiles,Smartphone Model A,18,0.05,8317.24,142224.8,142224.8,2024-04-16,2024-04-22,6,6,Two Day,Delivered,0
IND-104003,Neha Patel,Marico Ltd.,South,Delhi,New Delhi,Apparel,Kids,Kids Shorts,11,0.2,312.45,2749.56,2749.56,2024-03-16,2024-03-23,2,7,Two Day,Delivered,1
IND-104004,Pooja Reddy,Tata Electronics,Central,Kerala,Kochi,Books,Fiction,Novel A,4,0.2,1187.18,3798.98,3798.98,2024-08-03,2024-08-13,6,10,Same Day,Delivered,1
IND-104005,Pooja Reddy,Spencers,South,Madhya Pradesh,Indore,Apparel,Men,T-Shirt,5,0.0,439.96,2199.8,2199.8,2024-05-21,2024-06-02,5,12,Two Day,Delivered,1
IND-104006,Asha Iyer,Wipro Ltd.,South,Madhya Pradesh,Bhopal,Home Appliances,Kitchen Appliances,Electric Kettle,8,0.1,30438.72,219158.78,219158.78,2023-11-28,2023-12-10,7,12,Two Day,Delayed,1
IND-104007,Suresh Singh,Amazon India,Central,Maharashtra,Nagpur,Kitchen,Storage,Glass Jar 1L,15,0.2,1892.76,22713.12,22713.12,2024-06-05,2024-06-11,7,6,Two Day,In Transit,0
IND-104008,Vivek Reddy,Dmart,West,Karnataka,Mysuru,Furniture,Living Room,Sofa 3-seater,8,0.2,57273.67,366551.49,366551.49,2024-08-21,2024-08-24,2,3,Standard,Delayed,1
IND-104009,Vikram Gupta,Godrej Consumer,South,West Bengal,Howrah,Groceries,Staples,Wheat Flour 10kg,11,0.25,1341.5,11067.38,11067.38,2024-07-15,2024-07-26,9,11,Standard,Delayed,1
IND-104010,Neha Kumar,Marico Ltd.,Central,Gujarat,Vadodara,Furniture,Living Room,Coffee Table,7,0.25,5388.99,28292.2,28292.2,2025-07-16,2025-07-17,1,1,Overnight,In Transit,0
IND-104011,Sneha Iyer,BigBasket,Central,Gujarat,Surat,Beauty & Personal Care,Haircare,Conditioner 200ml,7,0.05,383.69,2551.54,2551.54,2025-07-22,2025-07-31,7,9,Express,Delayed,1
IND-104012,Raj Nambiar,Godrej Consumer,Central,Madhya Pradesh,Indore,Electronics,Mobiles,Smartphone Model C,3,0.1,18618.73,50270.57,50270.57,2024-06-02,2024-06-08,6,6,Overnight,Delivered,0
IND-104013,Pooja Patel,Spencers,North,Delhi,New Delhi,Groceries,Staples,Rice 5kg,12,0.1,4427.31,47814.95,47814.95,2025-08-14,2025-08-22,7,8,Express,Delivered,1
IND-104014,Ravi Iyer,Marico Ltd.,North,Delhi,New Delhi,Automotive,Spare Parts,Car Brake Pad,8,0.2,5389.66,34493.82,34493.82,2024-04-24,2024-05-04,10,10,Same Day,Out for Delivery,0
IND-104015,Anjali Kumar,Spencers,South,Tamil Nadu,Coimbatore,Beauty & Personal Care,Haircare,Shampoo 200ml,19,0.05,818.56,14775.01,14775.01,2025-09-26,2025-10-08,10,12,Express,Delivered,1
IND-104016,Sneha Kapoor,Infosys Ltd.,West,Rajasthan,Jodhpur,Apparel,Kids,Kids T-Shirt,19,0.25,957.45,13643.66,13643.66,2025-04-11,2025-04-20,8,9,Same Day,Delivered,1
IND-104017,Vivek Joshi,Tata Electronics,East,Telangana,Nizamabad,Groceries,Dairy,Cheese 200g,12,0.15,2933.36,29920.27,29920.27,2025-07-17,2025-07-26,10,9,Express,Out for Delivery,0
IND-104018,Raj Bose,Spencers,West,Delhi,New Delhi,Home Appliances,Large Appliances,Washing Machine 7kg,4,0.25,29166.24,87498.72,87498.72,2024-11-03,2024-11-15,10,12,Overnight,Delivered,1
IND-104019,Raj Joshi,Aditya Birla Fashion,East,Telangana,Warangal,Books,Education,Math Textbook,19,0.2,379.75,5772.2,5772.2,2025-04-11,2025-04-15,5,4,Standard,In Transit,0
IND-104020,Priya Joshi,Wipro Ltd.,South,Maharashtra,Pune,Kitchen,Storage,Plastic Container 3pc,16,0.1,3263.57,46995.41,46995.41,2025-04-21,2025-05-09,9,18,Same Day,Delivered,1
IND-104021,Karan Bose,Flipkart,West,West Bengal,Kolkata,Electronics,Computers,Laptop Model Y,11,0.0,50886.53,559751.83,559751.83,2024-05-11,2024-05-21,9,10,Standard,Delayed,1
IND-104022,Vivek Singh,BigBasket,East,West Bengal,Siliguri,Books,Education,Science Workbook,8,0.0,1235.46,9883.68,9883.68,2025-04-12,2025-04-18,4,6,Standard,Delivered,1
IND-104023,Divya Nambiar,Wipro Ltd.,North,Maharashtra,Pune,Apparel,Kids,Kids T-Shirt,12,0.2,165.6,1589.76,1589.76,2024-05-21,2024-05-23,2,2,Standard,Delivered,0
IND-104024,Sneha Kapoor,BigBasket,West,Rajasthan,Jaipur,Books,Education,Math Textbook,20,0.25,2401.4,36021.0,36021.0,2025-01-29,2025-02-02,3,4,Express,Delivered,1
IND-104025,Neha Nambiar,Hindustan Unilever,South,Gujarat,Surat,Home Appliances,Kitchen Appliances,Electric Kettle,20,0.2,5043.07,80689.12,80689.12,2025-09-26,2025-10-07,10,11,Same Day,Delayed,1
IND-104026,Pooja Nambiar,ITC Limited,South,Madhya Pradesh,Bhopal,Electronics,Mobiles,Smartphone Model B,19,0.1,64491.91,1102811.66,1102811.66,2024-11-11,2024-11-21,9,10,Same Day,Delayed,1
IND-104027,Asha Bose,Aditya Birla Fashion,North,Maharashtra,Nagpur,Books,Fiction,Novel A,6,0.25,1841.17,8285.26,8285.26,2025-10-19,2025-10-29,10,10,Express,Out for Delivery,0
IND-104028,Divya Joshi,Reliance Retail,East,Telangana,Warangal,Beauty & Personal Care,Skincare,Face Cream 50ml,7,0.25,248.37,1303.94,1303.94,2024-01-29,2024-02-12,8,14,Same Day,Delivered,1
IND-104029,Anjali Joshi,ITC Limited,South,Telangana,Hyderabad,Apparel,Women,Saree,5,0.1,304.65,1370.92,1370.92,2025-10-21,2025-10-30,7,9,Same Day,Delivered,1
IND-104030,Pooja Kumar,Dmart,East,West Bengal,Siliguri,FMCG,Beverages,Tea Pack 1kg,14,0.2,1996.21,22357.55,22357.55,2025-01-24,2025-02-03,1,10,Two Day,Delayed,1
IND-104031,Ravi Gupta,Aditya Birla Fashion,East,Gujarat,Vadodara,FMCG,Beverages,Coffee Jar 200g,11,0.05,2753.67,28775.85,28775.85,2024-05-22,2024-06-02,9,11,Two Day,Delayed,1
IND-104032,Vikram Kumar,Aditya Birla Fashion,South,Tamil Nadu,Tiruchirappalli,Electronics,Mobiles,Smartphone Model B,3,0.1,5004.01,13510.83,13510.83,2025-06-10,2025-06-28,9,18,Two Day,Delayed,1
IND-104033,Priya Kapoor,Marico Ltd.,East,Gujarat,Ahmedabad,Kitchen,Storage,Glass Jar 1L,9,0.0,1726.54,15538.86,15538.86,2025-07-24,2025-08-06,8,13,Same Day,Delayed,1
IND-104034,Anjali Reddy,Flipkart,East,Karnataka,Mysuru,Automotive,Accessories,Car Seat Cover,4,0.1,5210.44,18757.58,18757.58,2025-08-15,2025-08-26,6,11,Standard,Delayed,1
IND-104035,Amit Kumar,Amazon India,East,Rajasthan,Jodhpur,Apparel,Women,Kurta,4,0.0,764.4,3057.6,3057.6,2025-04-23,2025-04-27,4,4,Standard,Delivered,0
IND-104036,Vivek Sharma,Flipkart,East,Madhya Pradesh,Indore,Furniture,Living Room,Sofa 3-seater,7,0.0,17985.0,125895.0,125895.0,2025-05-30,2025-06-11,10,12,Standard,Delayed,1
IND-104037,Pooja Kumar,BigBasket,Central,Kerala,Thiruvananthapuram,Groceries,Staples,Wheat Flour 10kg,1,0.1,2168.56,1951.7,1951.7,2024-01-14,2024-01-22,7,8,Standard,Delayed,1
IND-104038,Asha Singh,Hindustan Unilever,North,Telangana,Hyderabad,Electronics,TV & Audio,"LED TV 43""",10,0.0,59385.77,593857.7,593857.7,2025-02-21,2025-03-07,10,14,Overnight,Delayed,1
IND-104039,Sneha Mehta,Marico Ltd.,North,Telangana,Hyderabad,Home Appliances,Large Appliances,Washing Machine 7kg,4,0.25,18843.79,56531.37,56531.37,2024-11-14,2024-11-19,3,5,Standard,Delayed,1
IND-104040,Suresh Sharma,Spencers,Central,Karnataka,Hubballi,Home Appliances,Large Appliances,Refrigerator 260L,13,0.25,19756.06,192621.59,192621.59,2024-06-25,2024-07-01,6,6,Two Day,Delivered,0
IND-104041,Neha Iyer,Flipkart,East,Telangana,Nizamabad,Groceries,Dairy,Cheese 200g,1,0.15,3593.55,3054.52,3054.52,2025-07-31,2025-08-07,5,7,Overnight,Delivered,1
IND-104042,Priya Kapoor,Spencers,Central,Maharashtra,Pune,Furniture,Bedroom,Wardrobe,11,0.05,35216.14,368008.66,368008.66,2025-08-22,2025-08-27,4,5,Same Day,Delivered,1
IND-104043,Vivek Mehta,Marico Ltd.,West,Telangana,Hyderabad,Groceries,Dairy,Cheese 200g,15,0.2,4294.97,51539.64,51539.64,2024-08-08,2024-08-12,5,4,Express,Delivered,0
IND-104044,Karan Singh,Tata Electronics,West,West Bengal,Siliguri,Beauty & Personal Care,Haircare,Shampoo 200ml,5,0.0,1712.86,8564.3,8564.3,2024-01-29,2024-02-02,2,4,Two Day,Delayed,1
IND-104045,Suresh Mehta,BigBasket,North,Rajasthan,Jaipur,Kitchen,Cookware,Non-stick Pan,16,0.0,2663.78,42620.48,42620.48,2024-03-06,2024-03-07,1,1,Overnight,Out for Delivery,0
IND-104046,Anjali Reddy,Aditya Birla Fashion,West,Delhi,New Delhi,Home Appliances,Large Appliances,Washing Machine 7kg,16,0.25,8425.91,101110.92,101110.92,2024-01-18,2024-01-29,10,11,Standard,Delayed,1
IND-104047,Asha Joshi,Godrej Consumer,South,Madhya Pradesh,Indore,Home Appliances,Large Appliances,Washing Machine 7kg,17,0.05,32707.65,528228.55,528228.55,2024-01-25,2024-01-31,7,6,Same Day,In Transit,0
IND-104048,Suresh Bose,Reliance Retail,South,Maharashtra,Mumbai,Groceries,Dairy,Cheese 200g,10,0.0,3736.48,37364.8,37364.8,2024-09-24,2024-09-30,4,6,Express,Delayed,1
IND-104049,Vikram Kapoor,Godrej Consumer,South,Rajasthan,Udaipur,FMCG,Beverages,Coffee Jar 200g,19,0.1,1196.64,20462.54,20462.54,2025-05-16,2025-05-26,9,10,Two Day,Delayed,1
IND-104050,Asha Sharma,Dmart,East,West Bengal,Siliguri,Kitchen,Cookware,Non-stick Pan,15,0.15,4789.27,61063.19,61063.19,2024-07-23,2024-07-28,2,5,Same Day,Delayed,1
IND-104051,Sneha Gupta,Wipro Ltd.,East,Gujarat,Vadodara,Groceries,Dairy,Milk Powder 1kg,12,0.25,3352.6,30173.4,30173.4,2024-09-11,2024-09-20,10,9,Two Day,In Transit,0
IND-104052,Neha Nambiar,Wipro Ltd.,Central,West Bengal,Kolkata,Kitchen,Cookware,Non-stick Pan,17,0.05,4843.57,78223.66,78223.66,2024-02-20,2024-02-21,1,1,Same Day,Out for Delivery,0
IND-104053,Vivek Joshi,Hindustan Unilever,South,Gujarat,Surat,Books,Fiction,Novel B,5,0.25,1168.78,4382.92,4382.92,2025-02-04,2025-02-14,8,10,Two Day,Delayed,1
IND-104054,Vikram Iyer,ITC Limited,North,Gujarat,Surat,Electronics,Computers,Laptop Model X,6,0.15,46087.5,235046.25,235046.25,2024-06-20,2024-06-28,8,8,Overnight,Delivered,0
IND-104055,Priya Iyer,Infosys Ltd.,West,West Bengal,Kolkata,Beauty & Personal Care,Skincare,Sunscreen 100ml,13,0.25,1615.13,15747.52,15747.52,2024-05-17,2024-05-25,8,8,Overnight,Out for Delivery,0
IND-104056,Suresh Gupta,Mahindra & Mahindra,South,Delhi,New Delhi,Automotive,Accessories,Floor Mat,1,0.25,9642.02,7231.52,7231.52,2025-09-20,2025-09-28,7,8,Overnight,Delayed,1
IND-104057,Divya Mehta,Flipkart,Central,Karnataka,Bengaluru,FMCG,Beverages,Tea Pack 1kg,9,0.0,1521.84,13696.56,13696.56,2025-03-17,2025-03-27,10,10,Same Day,Out for Delivery,0
IND-104058,Divya Gupta,Aditya Birla Fashion,West,Gujarat,Surat,Electronics,Computers,Laptop Model Y,14,0.0,17627.01,246778.14,246778.14,2024-09-25,2024-09-29,5,4,Two Day,Delivered,0
IND-104059,Asha Mehta,Flipkart,North,Kerala,Kozhikode,Beauty & Personal Care,Haircare,Shampoo 200ml,16,0.0,259.41,4150.56,4150.56,2024-06-27,2024-06-30,4,3,Same Day,In Transit,0
IND-104060,Asha Kumar,Infosys Ltd.,South,Tamil Nadu,Chennai,Beauty & Personal Care,Haircare,Shampoo 200ml,12,0.2,2629.18,25240.13,25240.13,2023-12-10,2023-12-21,9,11,Overnight,Delayed,1
IND-104061,Priya Joshi,ITC Limited,East,Rajasthan,Jodhpur,Books,Fiction,Novel A,15,0.1,2449.42,33067.17,33067.17,2024-04-15,2024-04-16,1,1,Standard,Out for Delivery,0
IND-104062,Vikram Kapoor,Infosys Ltd.,West,West Bengal,Kolkata,Beauty & Personal Care,Haircare,Conditioner 200ml,8,0.1,908.75,6543.0,6543.0,2025-05-01,2025-05-07,7,6,Same Day,Out for Delivery,0
IND-104063,Suresh Gupta,BigBasket,West,Maharashtra,Nagpur,Automotive,Spare Parts,Oil Filter,13,0.15,5577.16,61627.62,61627.62,2025-04-05,2025-04-17,10,12,Express,Delivered,1
IND-104064,Vikram Sharma,Infosys Ltd.,West,Madhya Pradesh,Indore,Books,Fiction,Novel B,16,0.2,274.37,3511.94,3511.94,2025-01-27,2025-02-07,9,11,Express,Delayed,1
IND-104065,Vivek Gupta,Hindustan Unilever,North,Kerala,Thiruvananthapuram,Automotive,Accessories,Car Seat Cover,8,0.25,3672.1,22032.6,22032.6,2024-10-12,2024-10-31,9,19,Two Day,Delayed,1
IND-104066,Ravi Kumar,Wipro Ltd.,West,Rajasthan,Jaipur,Automotive,Spare Parts,Oil Filter,5,0.25,14687.52,55078.2,55078.2,2024-12-18,2025-01-03,10,16,Express,Delayed,1
IND-104067,Priya Bose,BigBasket,West,Gujarat,Vadodara,Books,Education,Math Textbook,10,0.15,109.6,931.6,931.6,2024-12-05,2024-12-09,2,4,Standard,Delivered,1
IND-104068,Suresh Sharma,Amazon India,North,Madhya Pradesh,Indore,Beauty & Personal Care,Skincare,Face Cream 50ml,5,0.2,1764.39,7057.56,7057.56,2025-01-28,2025-02-10,6,13,Two Day,Delayed,1
IND-104069,Priya Bose,Flipkart,West,Gujarat,Ahmedabad,Apparel,Kids,Kids Shorts,18,0.0,1152.95,20753.1,20753.1,2024-07-03,2024-07-11,8,8,Two Day,Out for Delivery,0
IND-104070,Raj Patel,Tata Electronics,Central,Tamil Nadu,Madurai,Beauty & Personal Care,Skincare,Face Cream 50ml,5,0.1,1003.48,4515.66,4515.66,2024-04-25,2024-05-07,2,12,Express,Delayed,1
IND-104071,Ravi Joshi,Reliance Retail,East,West Bengal,Kolkata,Beauty & Personal Care,Skincare,Face Cream 50ml,6,0.2,2468.6,11849.28,11849.28,2025-07-09,2025-07-18,8,9,Two Day,Delayed,1
IND-104072,Asha Mehta,Mahindra & Mahindra,West,West Bengal,Siliguri,Automotive,Spare Parts,Car Brake Pad,18,0.1,9059.3,146760.66,146760.66,2024-11-26,2024-12-02,3,6,Same Day,Delivered,1
IND-104073,Raj Kapoor,Mahindra & Mahindra,North,Telangana,Warangal,Automotive,Spare Parts,Car Brake Pad,8,0.2,14142.27,90510.53,90510.53,2025-04-21,2025-04-27,5,6,Express,Delayed,1
IND-104074,Neha Mehta,Dmart,North,Gujarat,Surat,Automotive,Spare Parts,Car Brake Pad,17,0.0,5446.29,92586.93,92586.93,2024-08-05,2024-08-09,2,4,Express,Delayed,1
IND-104075,Vikram Sharma,BigBasket,South,Gujarat,Vadodara,FMCG,Beverages,Tea Pack 1kg,7,0.15,103.41,615.29,615.29,2024-02-23,2024-02-29,4,6,Express,Delivered,1
IND-104076,Divya Iyer,Dmart,West,Telangana,Nizamabad,Books,Fiction,Novel A,4,0.25,2841.23,8523.69,8523.69,2024-11-27,2024-11-30,3,3,Standard,Delivered,0
IND-104077,Suresh Reddy,ITC Limited,Central,Karnataka,Bengaluru,Electronics,TV & Audio,Soundbar 2.1,19,0.05,47748.44,861859.34,861859.34,2024-06-12,2024-06-13,1,1,Express,Out for Delivery,0
IND-104078,Ravi Patel,Dmart,South,Karnataka,Mangalore,Electronics,TV & Audio,"LED TV 43""",18,0.25,47285.16,638349.66,638349.66,2025-09-23,2025-10-01,9,8,Same Day,Delivered,0
